id	184A1	184B5	21MT1	21NT	21PT	600MPE	AU565	BT474	BT483	BT549	CAMA1	EFM192A	EFM192B	EFM192C	HCC1143	HCC1395	HCC1419	HCC1428	HCC1569	HCC1806	HCC1937	HCC1954	HCC202	HCC3153	HCC38	HCC70	HS578T	JIMT1	LY2	MCF10A	MCF10F	MCF12A	MCF7	MDAMB134VI	MDAMB175VII	MDAMB231	MDAMB361	MDAMB453	MX1	SKBR3	SUM1315MO2	SUM149PT	SUM225CWN	SUM229PE	SUM52PE	T47D	T47D_Kbluc	UACC812	UACC893	ZR751	ZR7530	ZR75B
Group	Normal-like	Normal-like	Basal	Basal	Basal	Luminal	Luminal	Luminal	Luminal	Claudin-low	Luminal	Luminal	Luminal	Luminal	Basal	Claudin-low	Luminal	Luminal	Basal	Basal	Basal	Basal	Luminal	Basal	Claudin-low	Basal	Claudin-low	Basal	Luminal	Normal-like	Normal-like	Normal-like	Luminal	Luminal	Luminal	Claudin-low	Luminal	Luminal	Basal	Luminal	Claudin-low	Basal	Luminal	Basal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal
ENSG00000202354	0	0	0	0	0	0	0	8.27	5.92	0	8.6	0	0	0	0	8.79	7.24	0	0	0	0	0	7.38	0	6.87	0	8.34	0	0	0	0	0	4.45	0	0	0	0	0	0	0	0	5.96	0	0	0	0	0	0	0	0	6.81	3.63
ENSG00000235174	0	0	0	0	0	0	0	4.61	5.78	0	3.91	0	0	0	6.22	6.35	5.51	8.1	0	3.85	6.46	0	0	0	7.23	0	6.23	8.83	0	0	0	0	5.37	0	6.43	0	7.77	0	0	0	0	7.09	0	0	0	0	0	0	0	0	4.42	0
ENSG00000130600	1.14	0.69	4.12	5	4.45	0.31	8.07	0.86	2.09	0.23	0.24	7.56	2.22	0.15	1.08	0.54	0.26	1.94	1.34	6.45	0.89	2.67	0.8	3.71	0.1	0.11	7.13	2.16	9.53	3.01	1.04	6.18	1.01	0.94	2.08	0.24	4.2	0.4	3.68	11.71	0.79	0.2	2.4	9.64	8.62	3.83	5.44	0.42	6.71	2.38	0.31	0.9
ENSG00000203573	0	0	0	0	0	0	0	5.59	5.2	0	6.12	0	0	0	6.16	6.82	6.26	7.44	0	6.18	7.11	0	6.44	0	3.63	0	6.89	3.82	0	0	0	0	6.03	6.99	2.59	0	3.78	5.19	0	0	0	6.69	0	0	0	0	0	0	0	0	6.7	6.5
ENSG00000230903	8.22	8.55	4.16	4.8	4.32	7.75	3.96	8.32	7.04	0.75	8.59	5.34	5.31	4.81	0.07	0.36	8.47	7.91	8.18	8.78	7.99	8.66	6.07	0.45	7.65	7.57	7.54	7.62	6.36	9.14	9.28	5.41	8.74	8.41	0	9.04	8.57	7.34	7.41	7.31	4.44	7.83	5.67	5.98	8.57	0.48	0	4.3	4.38	0.14	7.31	0
ENSG00000237550	8.22	8.55	4.16	4.8	4.32	7.75	3.96	8.32	7.04	0.75	8.59	5.34	5.31	4.81	0.07	0.36	8.47	7.91	8.18	8.78	7.99	8.66	6.07	0.45	7.65	7.57	7.54	7.62	6.36	9.14	9.28	5.41	8.74	8.41	0	9.04	8.57	7.34	7.41	7.31	4.44	7.83	5.67	5.98	8.57	0.48	0	4.3	4.38	0.14	7.31	0
ENSG00000185275	7.27	10.64	6.52	6.69	7.03	9.3	10.11	8.43	7.79	4.06	7.78	10.12	9.37	9.75	7.56	0	9.5	4.89	1.44	3.86	7.25	9.86	7.17	10.58	2.23	8.72	2.44	6.09	8.58	6.42	9.6	8.01	8.46	9.49	9.18	0	9.62	8.54	10.47	10.63	0	5.91	11.44	8.8	8.93	9.95	9.71	9.44	11.83	10.34	8.97	5.93
ENSG00000185885	0.16	1.35	5.29	6.65	6.14	0.86	3.85	0	6.22	3.13	1.99	7.16	8.19	5.39	6.86	6.22	0.52	1.06	10.5	3.66	6.52	7.48	3.35	4.7	1.79	10.42	4.81	0	5.25	1.44	2.89	1.16	4.82	6.42	0.66	2.62	0.51	0	9.5	3.06	4.3	8.26	7.55	4.77	0.18	4.92	7.08	1.52	0	2.57	1.7	0
ENSG00000089356	9.79	11.15	7.45	6.56	6.14	9.3	9.13	8.27	8.24	0.16	7.16	10.92	9.26	10.2	7.84	0.58	7.79	7.25	3.3	8.5	9.17	9.75	6.06	9.06	0.07	10.33	0.07	7.46	7.28	8.77	8.34	9.56	7.77	8.16	10.18	0.71	9.18	9.28	8.72	9.88	0.99	7.46	9.71	9.77	10.2	7.9	6.77	9.07	9.81	10.03	9.14	9.43
ENSG00000101335	0.84	3.59	2.07	0.77	0.7	0.82	0.76	0	5.11	9.45	6.68	7.97	8.16	7.63	7.41	3.33	2.65	2.66	8.39	4.91	1.58	0.08	3.15	9	8.09	2.68	8.75	5.15	2.35	5.11	2.66	2.65	0	0	1.49	6.62	1.01	0.18	2.83	2.58	3.43	5.22	3.91	7.86	0	7.36	7.78	6.49	1.51	1.65	2.93	0
ENSG00000207765	0	0	0	0	0	0	0	7.85	6.72	0	0	0	0	0	6.93	7	3.9	3.4	0	8.84	6.25	0	0	0	0	0	7.07	0	0	0	0	0	0	6.09	0	0	0	0	0	0	0	6.43	0	0	0	0	0	0	0	0	7.57	7.7
ENSG00000085662	8.18	7.13	1.58	1.33	1.86	0.5	1.59	2.19	2.41	5.46	2.68	1.39	1.22	1.1	3.12	9.71	3.01	5.37	6.25	7.23	8.28	1.86	5.3	7.09	7.97	9.19	7.89	3.73	2.16	7.67	10.53	6.89	2.35	3.64	3.92	7.11	3.56	1.57	9.03	1.26	6.83	9.23	1.96	8.93	1.43	1.37	1.95	1.08	1.48	2.6	3.55	3.53
ENSG00000075618	8.85	6.6	9.52	9.02	9.19	0.25	3.01	1.39	2.37	6.48	0.55	1.31	2.67	1.64	7.53	6.4	0.41	2.11	3.79	9.49	7	5.1	3.78	5.37	6.14	6.39	8.12	4.62	4.39	8.16	8.71	9.58	3.82	1.29	0.39	5.48	1.35	0.7	6.48	2.04	3.32	7.98	4.63	8.79	3.01	2.68	3.09	2.12	5.4	1.64	0.14	4.6
ENSG00000269900	5.28	0	5.99	7.25	7.6	7.66	7.59	3.74	5.24	5.93	4.59	6.86	6.43	8.58	0	3.76	5.06	3.96	0	4.21	0	4.66	3.42	4.84	5.29	0	5.21	0	9.26	4.69	6.06	9.77	0	3.67	0	3.84	0	7.9	0	0	6.54	5.86	7.81	8.01	0	7.12	6.27	7.77	6.19	7.36	3.88	6.83
ENSG00000167755	0.51	4.57	8.51	9.26	9.63	1.6	2.91	0.15	2.58	0	0.14	2.24	1.33	0	6.54	0	0	0.41	4.25	2.12	8.05	9.97	4.76	4.78	0.1	0.26	0	7.75	1.36	0.45	1.47	2.96	1.11	0.38	2.39	0	1.88	0.68	2.53	1.4	0	0.84	4.34	7.72	6.02	0	0.38	4.32	2.86	4.19	0.34	0.15
ENSG00000201098	0	0	0	0	0	0	0	8.55	0	0	7.25	0	0	0	4.58	6.2	4.38	5.59	0	6.86	8.02	0	5.34	0	7.37	0	0	0	0	0	0	0	6.9	5.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5	6.25
ENSG00000165390	8.42	9.23	4.03	2.61	2.44	3.1	5.3	0	0.1	0.08	0	2.2	3.05	0.29	4.87	0.2	0	0.23	0.66	7.28	7.15	5.39	4.48	5.53	0.88	4.76	1.36	7.32	0.33	7.84	6.94	8.65	0.08	0.03	0.94	0.01	1.57	0.23	1.36	0.36	0.08	5.05	0.33	6.63	0.93	0.03	0.18	0.1	0.25	0	0.23	0.06
ENSG00000167601	5.83	3.65	7.5	7.11	7.13	1.54	0.57	0.06	0.49	6.87	0.1	0.77	0.37	0.27	6.62	6.27	0.04	0.27	0.45	2.24	6.33	1.39	2.38	4.06	7.55	0.51	8.91	5.76	2.22	5.33	3.8	4.81	0.08	2.69	0.27	8.33	0.58	0.19	0.48	0	7.79	4.95	0	5.52	0.18	0.23	0.97	0.11	0	0.26	0.15	0.23
ENSG00000258232	6.6	5.46	8.89	8.6	8.56	7.68	7.76	7.41	7.78	6.24	7.09	8.41	8.73	7.95	8.13	8.21	7.82	7.62	5.77	8.92	9.25	6.14	6.94	3.57	7.88	6.21	8.48	1.7	7.4	0	0	3.96	8.06	7.36	3.37	2.68	1.92	5.71	0	0	7.12	6.66	6.18	8.11	2.48	0.45	2.3	4.2	0	1.64	7.39	8.63
ENSG00000151632	6.16	5.36	6.25	5.08	5.52	4.97	2.49	0	0.5	0.51	0	0.99	4.32	0.41	2.46	9.5	0.75	0.21	1.35	8.61	5.11	7.71	3.5	5.96	2.7	7.38	0.69	0.11	2.05	7.41	9.31	4.36	3.97	0.7	4.51	0.23	5.09	0	3.99	0	0.11	5.25	9.57	5.9	1.65	1.22	2.61	0	1.34	0.16	0	2.51
ENSG00000141738	3.12	3.97	8.39	8.69	8.12	5.09	9.52	7.96	4.71	0.19	3	9.33	8	8.36	3.78	1.14	9.18	3.49	9.57	2.82	3.17	10.47	7.38	5.25	0.26	4.89	0.2	5.89	3.91	4.28	3.92	3.84	3.09	4.25	3.93	2.17	6.48	6.94	5.28	8.99	0	3.18	11.61	4.88	4.73	4.44	3.83	8.85	10.03	4.64	8.39	4.89
ENSG00000233927	9.57	10.03	10.85	10.68	10.67	8.15	4.47	1.89	8.64	4.65	3.31	3.8	4.67	4.29	10.01	9.41	8.58	2.52	3.7	8.69	10.62	10.02	8.38	4.48	9.64	4.88	8.98	8.15	10.02	5.25	4.91	11.12	9.35	3.67	3.1	9.31	7.44	9.64	5.5	4.2	4.71	11.15	4.57	9.9	9.31	9.93	10.02	3.94	4.31	9.41	1.86	9.73
ENSG00000265627	0	0	0	0	0	0	0	0	7.34	0	6.25	0	0	0	6.97	6.3	7.26	0	0	7.57	0	0	7.45	0	0	0	6.82	0	0	0	0	0	6.1	0	0	0	0	0	0	0	0	7.51	0	0	0	0	0	0	0	0	6.77	5.65
ENSG00000170442	0.27	0.57	7.44	6.17	6.52	7.25	6.85	0.54	1.26	0.46	0.16	5.61	3.75	3.6	1.41	1.1	0.61	2.32	5.04	0.41	3.87	4.18	4.51	5.27	0.33	1.58	0.32	0.2	5.35	4.99	5.03	1.22	3.69	0.77	8.69	1.04	5.14	0.31	3.83	4.71	0.08	8.7	10.91	1.78	10.45	1.49	0.49	3.83	5.99	2.34	1.37	0.96
ENSG00000105971	7.6	7.18	6.69	6.43	6.54	4.11	0.99	0.53	1.62	6.73	0.12	1.18	0.58	0.06	7.23	7.16	0.25	3.25	3.75	7.44	7.25	6.1	4.54	6.64	7.19	6.88	6.24	6.51	3.68	7.49	7.8	6.68	1.21	0.57	1.68	5.95	1.06	0.29	3.93	0.43	6.18	7.77	3.48	6.81	4.56	0	0.08	0.45	2.93	0.76	0.86	0.5
ENSG00000198959	6.92	0.71	9.14	9.93	9.73	2.58	2.46	0.08	0.63	0.54	0.48	1.83	0.38	1.24	0.44	1.45	0.61	0.7	0.86	2.26	6.36	6.29	3.99	0.8	5.16	2.27	4.2	6.02	3.25	2.32	6.8	3.98	0.61	1.15	1.91	5.14	0.2	0.24	1.24	0.73	1.26	6.31	0	9.65	3.02	0.25	2.76	7.45	1.68	0.7	1.13	0.1
ENSG00000109321	9	5.73	7.55	8.61	8.4	1.07	0.75	1.94	8.53	0	3.44	0.91	0.58	1.96	0	0	3.78	2.37	2.64	5.73	3.98	3.55	3.71	2.09	0.73	0.88	0.38	2.29	3.32	9.26	9.85	7.61	1.78	2.38	1.66	2.65	7.34	2.27	0.5	0	0.6	7.35	3.4	7.08	3.46	4.17	6.26	3.04	0.92	3.12	1.81	1.67
ENSG00000100867	2.88	0.76	2.22	2.56	2.12	0	11.07	8.69	4.04	0.78	0.46	5.41	5.61	4.57	1.83	1.23	7.14	5.56	1.84	2.35	4.48	3.29	3.72	2.62	0.75	0.16	7.66	6.25	6.97	0.87	0.63	0.67	7.69	1.4	6.95	1.79	8.67	1	2.3	10.43	0.57	1.04	2.51	1.02	0.98	0.56	0.77	2.07	3.87	6.26	0.78	2.63
ENSG00000167653	7.26	4.66	5.42	5.94	4.26	5.02	6.6	5.02	3.95	0.25	3.06	8.12	8.61	7.7	1.73	1.5	8.5	0.83	2.54	0.83	2.34	3.25	5.35	1.65	0.74	1.86	4.81	2.67	4.31	5.63	9.49	6.86	2.21	1.23	10.92	0.16	7.51	1.24	0.57	5.91	2.36	4.63	5.09	7.24	7.92	3.66	0.42	3.89	10.66	1.81	6.79	1.98
ENSG00000130303	5.36	6.55	1.21	3.95	3.5	7.43	6.39	0	8.31	0.89	7.02	6.61	7.13	2.52	4.45	0.81	4.24	7.38	8.11	3.12	8.11	7.53	6.59	5.08	0.44	9.7	3.98	6.73	5.27	2.11	3.11	0.31	3.78	7.48	7.6	1.07	2.14	7.85	5.34	2.65	1.39	9.02	9.56	6.32	6.48	7.09	7.07	2.36	0	7.78	0.32	8.21
ENSG00000177469	7.27	6.65	5.6	5.84	6.03	0.39	1.77	0	0.2	8.06	1.61	1.31	1.12	0.98	6.04	6.28	1.68	0.45	3.31	6.3	7.23	3.44	2.38	4.23	7.83	3.89	8.7	6.7	3.14	6.51	6.94	7.33	0.43	0.69	0.12	7.7	0.1	0.23	6.38	1.66	6.73	7.3	3.06	7.69	3.26	3.9	3.61	0.71	1.41	0.31	1.24	0.03
ENSG00000166825	0.18	0.56	1.08	1.01	1.54	2.11	1.99	0.08	1.43	6.41	0.04	2.86	1.21	1.3	0.64	1.82	1.1	0.61	0.64	1.86	6.32	0.26	5.01	0.15	5.45	3.78	6.13	0.03	0.79	8.38	9.87	7.72	0.26	0.2	0.12	0.37	0	0.24	0.72	1.2	10.57	8.52	0	5.15	0.3	0.2	0.1	1.6	1.48	1.4	0	0.25
ENSG00000142089	8.16	9.21	3.31	3.51	3.19	6.85	8.46	4.36	2.67	9.18	6	7.91	7.93	7.29	9.1	8.16	5.53	1.3	10.7	7.36	8.47	9.84	4.9	9.15	6.24	10.73	9.92	3.24	8.55	9.3	8.57	8.83	7.7	7.6	6.74	8.88	4.96	1.84	11.44	6.71	2.88	10.25	9.51	7.83	0.31	5.13	7.02	8.44	7.29	1.39	4.48	0.94
ENSG00000116299	0.97	0.77	0.55	0.7	0.41	6.28	6.51	6.84	6.43	0.69	7.98	5.61	5.85	6.82	0.63	0.3	6.73	6.16	0.44	0.27	1.12	1.26	5.94	0.53	0.53	3.51	0.56	0.32	5.43	0.27	0.82	0.44	8.1	7.04	4.99	0.9	6.86	7.06	2.73	5.95	0.71	0.5	7.65	0.41	5.55	5.39	4.51	6.36	5.06	6.01	5.94	5.46
ENSG00000265931	0	0	0	0	0	0	0	6.98	0	0	6.79	0	0	0	7.99	7.13	6.53	0	0	6.45	0	0	6.45	0	6.51	0	7.75	0	0	0	0	0	5.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89	0
ENSG00000142910	8.41	7.93	6.48	5.84	3.41	3.62	7.11	0.43	0.29	0.31	0.12	2.72	4.76	4.17	6.08	2.17	1.54	0.9	6.61	7.16	7.8	7.65	4	6.79	2.11	7.22	0.39	5.81	1.43	6.28	6.61	6.93	0.36	0.81	2.3	6.61	3.53	1.05	5.59	7.11	0.58	6.24	6.43	8.37	0.46	3.45	4.09	1.95	7.3	0	0.77	0.06
ENSG00000115468	0.32	0.07	3.38	2.49	2.61	7.04	7.2	7.48	7.85	1.2	8.3	6.47	7.46	8.15	5.26	2.77	7.71	7.2	5.26	0.77	2.56	2.65	6.89	5.83	0.46	3.44	0.31	3.29	1.93	0.11	0.41	0	6.14	5.86	6.21	2.54	5.86	6.21	5.57	7.5	0.96	1.65	7.28	0.8	7.52	7.82	6.92	7.29	8.03	7.78	6.44	5.73
ENSG00000196136	0.43	4.78	4.87	7.55	6.12	2.57	1.76	2.55	8.39	0.96	1.32	3.5	3.19	6.89	4.14	1.46	0.29	5.17	8.11	0	3.21	8.53	5.1	8.25	4.76	10.12	0.26	0.06	4.63	3.49	7.69	4.32	7.54	6.23	1.57	0.82	4.6	0.25	9.68	0.39	2.92	3.55	6.55	4.66	7.53	2.07	3.65	8.17	4.69	5.13	0.42	3.57
ENSG00000234964	7.51	8.12	0	0	0	2.7	0	3.16	2.2	0	1.97	0	0	0	7.3	5.35	3.67	2.33	5.66	6.93	5.35	0.26	1.55	4.31	7.14	8.12	4.76	5.92	0	7.03	5.41	0	1.5	0	5.66	6.18	3.7	0.73	4.18	0.43	0	0	0	0	0	0	0.96	0	0	0.51	0	4.72
ENSG00000148344	9.07	7.96	8.7	8.17	8.26	2.44	6.77	3.69	6.83	0.14	0.9	3.47	2.55	4.39	2.69	1.51	0.74	8.79	4.07	6.46	6.91	8.24	1.41	5.03	2.52	6.29	3.38	7.66	2.27	8.6	9.07	8.06	1.57	4.15	5.33	2.54	1.37	0.23	4.37	6.25	0.26	7.99	3.45	5.36	0.32	5.69	6.2	2.34	7.19	4.35	1.62	1.95
ENSG00000109113	6.58	5.99	6.07	6.02	5.53	7.22	1.27	0	2.98	6.46	0.77	0.7	5.56	3.32	6.29	4.93	5.84	0	6.67	6.71	5.21	0.57	4.98	0.36	6.97	4.59	7.04	7.55	4.53	7.09	6.94	5.93	0.32	0.29	1.96	7.62	0	0.56	5.31	0	7.15	6.79	0	1.32	0	5.79	6.54	8.54	6.01	5.81	5.17	0
ENSG00000230629	4.55	0	3.9	0	0	7.74	0	0	0.1	0	0.57	0	0	0	0	1.53	0	0	0	0	0	6.59	0.93	5.28	0.08	0	1.44	0	0	7.95	8.85	3.39	0.74	2.63	0	0	0	5.47	0	4.88	0	0	0	4.17	7.28	6.83	6.82	0	0	6.44	0	0.19
ENSG00000026508	9.12	8.57	8.4	8.3	8.42	3	4.08	3.44	4.55	8.79	2.1	2.93	5.28	5.95	9.38	8.08	2.49	6.27	9.6	11.01	9.1	10.43	7.76	7.93	8.24	7.39	10.37	10.51	4.61	8.76	9.06	8.38	3.44	6.49	2.17	7.86	6.15	1.52	8.19	2.17	9.44	8.4	8.04	8.86	0.2	5.65	5.85	5.67	5.35	4.86	5.91	0.68
ENSG00000235123	0	0	0.5	0.08	0	1.33	6.55	3.66	6.11	0	4.6	5.13	6.83	5.64	0	0	3.63	3.7	0	0	0	0	0.51	0	0	0	0	0	8.61	0	0	0	9.13	1	5.57	0	3.02	2.5	0	6.43	0	0	0	0.37	0.89	6.75	5.92	3.88	4.73	6.95	0.92	2.14
ENSG00000181885	2.29	1.9	8.6	8.54	8.48	7.52	9.09	6.86	8.09	0	6.91	9.16	8.82	9.49	8.22	0.16	7.07	7.18	3.99	8.38	7.93	7.52	7.21	0.15	0.38	8.64	0.51	5.43	7.59	5.6	6.88	7.47	8.4	6.73	6.86	2.72	5.84	7.11	9.12	8.9	1.04	8.82	8.67	8.08	8.94	7.42	8.57	7.59	8.92	8.33	6.81	8.23
ENSG00000143416	0	0	2.32	4.26	3.72	6.54	9.64	5.75	6.42	0.06	7.02	7.44	7.75	8.56	1.71	4.73	5.91	4.59	2.06	0	3.7	4.28	6.89	1.62	0.21	6.45	1.93	0.03	6.02	2.43	3.46	0.62	7.13	5.9	5.88	3.31	5.03	8.34	6.5	8.7	0.11	1.55	6.9	3.14	6.71	4.48	5.3	7.59	7.38	7.73	7.46	7.24
ENSG00000100033	2.24	6.25	3.45	1.35	0.93	3.92	7.24	6.44	3.29	0.04	7.05	5.36	4.61	2.32	4.1	0.08	7.09	4.3	0.4	1.58	3.67	1.02	5.09	1.9	0.21	0	0.46	0.04	3.38	3.09	0.58	3.66	1.41	3.96	6.59	0	8.09	9.42	4.94	6.86	0.33	0.94	9	2.13	7.26	5.52	5.03	3.24	6.92	7.5	7.61	7.68
ENSG00000008394	9.03	8.99	6.35	6.97	6.85	9.39	5.53	8.98	7.56	0	6.56	2.85	3.67	1.16	7.11	9.43	5.53	7.66	8.5	8.32	9.06	8.32	6.96	8.8	8	9.11	7.17	8.54	4.05	8.73	8.92	6.21	8.2	0.3	8.89	7.71	9.28	7.34	5.9	8.47	2.27	9.61	7.34	6.58	1	8.4	7.56	3.33	6.57	0.61	8.94	0.46
ENSG00000230937	7.6	9.35	3.27	6.2	5.59	5.04	1.34	0.69	1.17	0	2.06	2.73	4.65	1.17	5.83	0.23	0.36	1.25	0.14	6.58	7.15	7.1	2.3	4.16	0.2	4.35	0	6.01	0.3	8.57	5.28	8.41	1.05	0.9	4.14	0	5.8	0.32	2.3	0.19	0.18	4.82	6.17	7.51	6.01	2.79	2.28	1.77	6.02	3.59	3.26	0.03
ENSG00000170477	0.41	2.92	0.45	0.4	0.08	6.28	8.55	1.56	3.82	0.04	0.29	8.17	4.21	3.88	2.12	0.11	4.02	2.41	0.1	6.43	7.86	5.63	5.06	3.45	0	7.51	0.43	0.33	2	1.18	0.37	6.02	0.39	0	5.47	0.26	0.16	0.38	0	7.67	0	0.3	3.88	1.62	5.23	2.53	0.41	4.98	7.25	1.61	6.68	0.12
ENSG00000151303	7.96	9.24	4.73	5.48	5.35	5.31	7.4	7.95	8.24	1.33	7.49	9.53	7.57	9.38	6.35	1.21	9.34	7.54	0.88	8.99	0.77	1.66	6.37	2.58	2.6	3.8	1.53	7.17	6.38	7.18	8.47	6.99	3.57	7.58	9.97	1.79	8.67	5.29	0.42	6.57	2.89	6.55	7.41	6.09	7.65	7.16	6.7	9.3	8.5	8.03	9.41	9.45
ENSG00000101210	3.99	1.04	6.67	6.89	8.08	5.87	10.38	7.72	9.49	3.85	8.66	7.65	10.03	8.8	5.7	2	6.03	7.38	5.31	6.47	6.51	7.44	6.69	2.4	5.94	4.8	6.98	7.17	10.32	0.59	0.37	1.8	9.61	8.66	7.47	6.12	7.59	9.19	3.7	3.73	5.35	9.6	8.96	10.35	4.89	9.04	9.28	8.31	3.66	10.63	4	11.19
ENSG00000135318	5.86	4.08	8.61	8.17	7.93	3.3	3.89	0.64	0	5.89	0	2.13	3.5	1.28	4.07	0.16	0.16	0	2.46	3.67	4.93	4.6	4.39	3.91	3.47	1.35	6.96	3.84	0.96	7.2	7.59	6.63	2.16	0.1	1.84	8.15	0.03	0.15	3.61	2.25	7.96	2.38	0.18	5.87	0.52	0	0	0.08	3.71	0.63	0.03	0.03
ENSG00000186807	7.94	8.67	2.16	0.7	0.79	0	4.91	0	0.1	0.37	0	1.11	1.58	0	6.21	0	0.08	0.23	0	6.32	7.61	6.16	2.18	5.2	0	3.5	0.43	6.48	0.24	6.35	5.19	7.22	0.08	0.03	0.92	0.46	2.8	0	3.7	1.93	0	4.8	1.01	7.03	0.86	0.03	0.11	0.1	1.33	0	0.04	0
ENSG00000131746	8.59	8.43	6.83	5.89	6.06	6.94	7.15	0.1	1.27	0.15	4.56	4.94	4.44	6.02	4.4	0.14	3.91	0.38	0.29	6.26	3.51	5.75	3.38	4.99	0.31	0.21	0.12	4.83	0.58	8.94	8.28	8.88	0.65	3.99	4.72	0.93	1.99	0.41	4.26	5.06	0.07	6.49	4.39	8.19	5.49	5.1	4.49	4.19	3.92	2.66	4.66	0.18
ENSG00000146674	3.98	5.78	3.63	3.59	3.57	3.77	1.49	0.99	2.7	8.62	0.2	4.94	5.25	2.24	9.2	8.77	0.78	0.45	1.14	6.06	7.94	8.71	4.38	8.09	7.13	9.49	6.66	1.65	2.05	0.5	7.96	2.49	2.08	4.36	5.19	4.27	0.65	6.02	6.09	0.4	2.48	5.24	4.09	4.99	4.39	0.16	0.89	2.85	2.68	0.57	1.94	0.1
ENSG00000142173	0.52	0	2.89	2.45	3	0	0.26	0.96	3.35	5.38	0.41	1.04	2.82	0.77	7.41	8.22	0.06	0.86	6.19	4.41	5.27	1.47	4.25	2.59	7.74	0.24	10.43	6.98	2.34	0.27	1.11	3.59	2.65	0	0	4.14	2.34	0.07	8.21	0.11	6.62	6.21	3.12	6.47	0.24	1.28	1.74	1.29	0	0.74	0	4.31
ENSG00000159763	0	0.25	0	0.93	0	2.05	0.51	7.02	2.03	0	0	0.73	0	2.06	0	0	3.83	0.45	0.2	0	0	4.05	7.34	0	0	1.18	0.92	0	0.24	0	0.58	0	0.49	0.67	6.85	0	0.43	3.79	0	3.52	0	0	4.56	0	1.39	10.43	10.43	1.39	6.9	4.02	5.81	1.28
ENSG00000064787	0	0.1	0.11	0.23	0.04	3.75	6.61	8.24	4.28	0.2	3.16	6.92	6.28	6.12	0.06	0.43	7.9	3.71	0.11	0	0.39	1.9	5.34	0.19	0.03	0.61	0.24	0.31	6.3	0.07	0.15	0.37	4.38	3.67	7.09	0.15	3.81	0.43	0.04	6.29	0	0	4.38	0.52	2.07	3.21	1.58	4.16	5.67	4.41	8.03	5.11
ENSG00000159228	7.02	6.68	7.5	6.54	6.67	0	8.41	0	5.07	7.28	4.39	6.62	7.66	7.06	6.44	5.93	6.39	0	6.12	7.4	6.56	0	4.53	6.43	5.66	6.24	7.31	6.55	7.9	6.75	7.73	7.54	5.57	0.15	4.21	5.69	0.06	0.42	7.69	7.69	8.9	8.15	5.94	7.36	6.19	7.13	7.93	8.17	7.77	0.82	1.8	0
ENSG00000141526	8.47	2.97	9.49	9.61	9.09	0.11	9.31	2.37	6.87	0.58	1.67	7.07	8.04	7.02	1.23	0.53	6.48	3.09	6.13	6.49	5.13	5.45	5.18	3.41	6.08	4.25	6.23	7.14	6.52	8.53	9.53	9.37	3.18	3.92	5.01	7.77	3.61	2.1	4.22	6.72	5.76	9.87	1.89	9.71	3.6	4.48	6.46	5.93	3.64	6.58	0.79	7.63
ENSG00000173267	7.1	7.21	4.7	6.63	6.73	7.46	5.57	0.32	6.79	0.15	4.97	6.3	5.1	3.6	0.21	0.32	6.01	1.43	0	4.94	0	5.95	2.79	3.48	0.12	4.19	0.9	3.99	4.18	6.07	5.47	6	0.6	3.16	8.76	4.61	6.97	0.1	0.41	3.92	0	2.79	5.81	6.96	7.09	4.22	6.32	9.13	6.64	5.17	7.77	8.86
ENSG00000198467	7.59	5.2	3.78	4.93	4.27	2.23	2.5	0.19	1.3	9.87	1.73	4.8	3.5	3.31	7.67	8.82	0.19	0.92	7.38	6.48	2.54	1.66	4.27	6.64	8.24	6.96	9.59	2.14	3.41	7.25	6.77	7.7	1.86	2.72	0.36	4.31	1.52	2.57	5.59	1.32	8.34	7.01	1.65	8.44	6.31	3.18	2.79	3.03	2.66	1.76	1.93	0.85
ENSG00000041982	5.4	1.93	5.73	5.74	5.79	3.79	0.5	4.41	1.71	6.96	0.18	0.2	0.67	1.88	7.56	7.86	0.18	0.06	5.42	1.74	3.57	7.17	4.22	4.97	7.45	6.08	6.45	2.06	0.93	1.93	4.71	5.63	0	7.04	1.06	4.3	2.8	6.8	8.8	0	7.58	3.45	2.8	6.52	6.56	0.04	0.53	0.32	6.25	0.5	4.94	0.25
ENSG00000110492	1.52	1.51	6.28	7.51	7.24	6.25	4.42	9.5	7.38	10.89	1.86	8.75	9.27	2.59	5.91	6.64	5.7	7.8	9.38	7.47	7.11	1.24	4	0.79	8.26	8.66	4.12	7.77	9.09	2.65	5.64	3.04	7.85	6.16	4.49	6.32	8.83	1.89	5.61	4.28	2.06	4.78	7.96	6.52	1.43	8.76	8.94	6.37	10.66	6.69	1.82	5.26
ENSG00000103485	0.32	0.1	2.21	0.25	0.29	4.49	7.6	5.05	4.59	2.79	3.72	6.04	7.44	5.05	0.07	0.44	6.28	4.03	5.39	1.15	0.51	3.71	4.29	7.01	2.89	7.51	3.33	5.02	6.55	0	0.71	0	6.47	4.99	3.98	0.27	7.02	4.99	0	6.47	0.36	0.64	6.19	0.8	6.28	6.92	7.47	6.99	7.38	7.36	5.01	0.53
